,Rk,School,Conference,AP Rank,Year,Wins,Loses,Ties,OSRS,DSRS,SRS,Offensive Scoring,Defensive Scoring,Offensive Passing,Offensive Rushing,Defensive Rushing
8289,90,East Carolina,CUSA (East),,2005,5,6,0,-2.15,-4.34,-6.49,22.62,30.03,6.98,2.84,5.62
8290,91,Mississippi State,SEC (West),,2005,3,8,0,-10.05,3.02,-7.03,16.79,23.43,5.32,3.32,4.46
8291,92,Ball State,MAC (West),,2005,4,7,0,-2.41,-4.90,-7.31,22.15,37.69,6.00,2.20,5.67
8292,93,Eastern Michigan,MAC (West),,2005,4,7,0,-5.28,-2.14,-7.42,18.89,29.76,5.68,2.69,5.94
8293,94,Ole Miss,SEC (West),,2005,3,8,0,-9.58,2.09,-7.48,16.01,22.88,6.33,1.92,4.27
8294,95,Illinois,Big Ten,,2005,2,9,0,-4.77,-2.78,-7.54,21.99,33.55,6.06,3.94,5.41
8295,96,Kentucky,SEC (East),,2005,3,8,0,-1.01,-8.05,-9.06,24.71,32.96,6.21,3.22,5.69
8296,97,Louisiana,Sun Belt,,2005,6,5,0,-2.44,-6.76,-9.19,20.16,34.99,5.15,3.92,5.74
8297,98,Cincinnati,Big East,,2005,4,7,0,-5.46,-3.74,-9.20,20.13,29.41,6.60,2.76,4.98
8298,99,Marshall,CUSA (East),,2005,4,7,0,-7.29,-2.57,-9.86,16.51,27.42,5.00,2.72,5.11
8299,100,Middle Tennessee State,Sun Belt,,2005,4,7,0,-9.52,-0.37,-9.89,14.87,26.52,6.13,1.64,5.11
8300,101,Duke,ACC (Coastal),,2005,1,10,0,-6.31,-4.40,-10.71,19.86,35.21,5.09,2.92,5.67
8301,102,Syracuse,Big East,,2005,1,10,0,-10.14,-0.81,-10.95,17.44,23.71,5.70,2.61,4.96
8302,103,Ohio,MAC (East),,2005,4,7,0,-8.06,-3.65,-11.71,16.33,31.57,5.15,3.47,5.56
8303,104,Arkansas State,Sun Belt,,2005,6,6,0,-7.94,-4.87,-12.80,17.98,33.58,6.04,3.52,5.55
8304,105,Florida International,Sun Belt,,2005,5,6,0,-6.80,-8.07,-14.88,16.62,37.86,5.74,2.51,5.49
8305,106,Nevada-Las Vegas,MWC,,2005,2,9,0,-9.53,-5.35,-14.88,15.41,34.86,5.73,2.42,4.46
8306,107,Louisiana-Monroe,Sun Belt,,2005,5,6,0,-5.42,-9.58,-15.00,16.90,39.07,4.84,2.65,5.74
8307,108,Rice,CUSA (West),,2005,1,10,0,-5.33,-9.70,-15.03,20.45,37.75,5.18,3.17,6.08
8308,109,Tulane,CUSA (West),,2005,2,9,0,-6.80,-9.01,-15.82,18.11,34.65,5.34,1.72,5.66
8309,110,San Jose State,WAC,,2005,3,8,0,-8.02,-8.59,-16.61,15.84,35.90,5.57,2.90,4.60
8310,111,Troy,Sun Belt,,2005,4,7,0,-13.18,-3.52,-16.70,9.04,30.70,5.02,1.68,4.85
8311,112,Temple,Ind,,2005,0,11,0,-15.29,-1.78,-17.06,11.30,40.24,5.53,1.62,5.28
8312,113,Kent State,MAC (East),,2005,1,10,0,-12.38,-4.86,-17.23,12.16,32.39,5.19,0.40,5.19
8313,114,Utah State,WAC,,2005,3,8,0,-9.72,-7.97,-17.68,14.62,35.20,6.69,2.01,4.94
8314,115,North Texas,Sun Belt,,2005,2,9,0,-13.23,-5.00,-18.23,10.23,37.71,4.40,2.83,6.04
8315,116,Florida Atlantic,Sun Belt,,2005,2,9,0,-14.54,-3.86,-18.39,9.02,35.35,5.62,1.99,5.77
8316,117,Idaho,WAC,,2005,2,9,0,-7.22,-12.15,-19.37,17.09,40.82,6.02,1.66,5.75
8317,118,Buffalo,MAC (East),,2005,1,10,0,-17.56,-3.73,-21.29,7.48,32.39,5.49,1.87,6.15
8318,119,New Mexico State,WAC,,2005,0,12,0,-12.06,-10.92,-22.98,12.99,39.57,5.44,2.03,5.78
8319,1,USC,Pac-10,4,2006,11,2,0,9.19,11.17,20.36,35.80,9.30,6.75,4.43,2.75
8320,2,Louisville,Big East,6,2006,12,1,0,13.21,6.73,19.94,40.58,14.50,8.79,5.12,3.50
8321,3,Florida,SEC (East),1,2006,13,1,0,7.58,12.08,19.66,35.05,8.56,7.62,4.81,2.61
8322,4,LSU,SEC (West),3,2006,11,2,0,6.91,11.94,18.86,37.93,9.72,8.00,4.92,3.25
8323,5,Ohio State,Big Ten,2,2006,12,1,0,7.40,11.36,18.76,36.82,10.79,7.04,4.99,3.13
8324,6,West Virginia,Big East,10,2006,11,2,0,15.22,1.58,16.80,41.51,19.96,7.97,6.75,3.07
8325,7,Michigan,Big Ten,8,2006,11,2,0,7.41,9.25,16.66,31.98,12.34,6.44,4.32,1.81
8326,8,California,Pac-10,14,2006,10,3,0,11.20,5.16,16.36,36.65,15.83,6.89,5.13,3.89
8327,9,Brigham Young,MWC,16,2006,11,2,0,9.25,5.96,15.21,38.17,15.67,8.10,4.07,4.14
8328,10,Boise State,WAC,5,2006,13,0,0,10.21,4.44,14.65,36.80,17.69,6.95,4.67,3.57
8329,11,Tennessee,SEC (East),25,2006,9,4,0,7.82,6.34,14.15,33.06,13.89,7.39,3.78,3.67
8330,12,Auburn,SEC (West),9,2006,11,2,0,3.65,9.86,13.51,28.75,11.05,7.17,4.23,3.76
8331,13,Arkansas,SEC (West),15,2006,10,4,0,7.46,5.66,13.12,34.22,15.98,6.13,6.09,3.59
8332,14,Rutgers,Big East,12,2006,11,2,0,3.92,8.96,12.88,31.09,12.40,6.20,4.69,2.65
8333,15,Oklahoma,Big 12 (South),11,2006,11,3,0,5.49,7.27,12.75,32.46,12.32,6.70,4.50,3.12
8334,16,Virginia Tech,ACC (Coastal),19,2006,10,3,0,2.54,9.93,12.47,28.62,11.97,6.50,3.41,3.01
8335,17,Texas,Big 12 (South),13,2006,10,3,0,7.27,4.92,12.18,36.79,15.55,6.89,4.19,2.33
8336,18,Wisconsin,Big Ten,7,2006,12,1,0,2.69,9.28,11.97,27.42,13.14,6.94,3.75,3.85
8337,19,Notre Dame,Ind,17,2006,10,3,0,10.80,0.53,11.32,34.75,21.38,6.37,4.13,3.70
8338,20,Hawaii,WAC,,2006,11,3,0,13.47,-2.76,10.71,43.75,25.01,8.17,5.05,4.34
8339,21,Georgia,SEC (East),23,2006,9,4,0,5.18,5.03,10.21,29.99,15.97,6.05,4.04,3.40
8340,22,Boston College,ACC (Atlantic),20,2006,10,3,0,3.55,6.41,9.96,27.06,14.66,5.51,3.41,3.73
8341,23,Oregon State,Pac-10,21,2006,10,4,0,5.74,3.93,9.67,30.27,17.62,6.84,3.58,3.45
8342,24,South Carolina,SEC (East),,2006,8,5,0,4.22,5.45,9.67,29.96,15.35,7.53,4.59,4.08
8343,25,Texas Christian,MWC,22,2006,11,2,0,0.55,8.72,9.27,27.71,12.83,6.42,4.17,2.76
8344,26,Nebraska,Big 12 (North),,2006,9,5,0,3.79,5.13,8.92,32.53,15.39,7.10,4.42,3.63
8345,27,UCLA,Pac-10,,2006,7,6,0,2.15,6.57,8.71,26.48,14.40,5.31,4.04,2.84
8346,28,Clemson,ACC (Atlantic),,2006,8,5,0,3.15,5.04,8.19,33.25,16.30,6.32,5.49,3.29
8347,29,Missouri,Big 12 (North),,2006,8,5,0,6.12,2.03,8.15,32.39,18.74,6.75,4.27,3.81
8348,30,Wake Forest,ACC (Atlantic),18,2006,11,3,0,0.37,7.59,7.95,23.63,14.00,6.69,3.91,3.19
8349,31,Penn State,Big Ten,24,2006,9,4,0,-2.04,8.93,6.89,22.36,12.92,4.87,4.30,3.06
8350,32,Kentucky,SEC (East),,2006,8,5,0,7.48,-0.83,6.65,31.48,23.97,7.57,3.33,4.88
8351,33,Texas A&M,Big 12 (South),,2006,9,4,0,2.61,3.92,6.53,27.37,16.28,6.07,4.88,4.24
8352,34,Georgia Tech,ACC (Coastal),,2006,9,5,0,2.75,3.75,6.50,26.96,17.13,5.20,4.55,3.31
8353,35,Arizona State,Pac-10,,2006,7,6,0,4.68,1.59,6.28,30.27,21.27,6.18,4.59,3.62
8354,36,Florida State,ACC (Atlantic),,2006,7,6,0,3.57,2.63,6.19,30.10,19.38,5.80,3.71,3.00
8355,37,Oklahoma State,Big 12 (South),,2006,7,6,0,8.93,-2.89,6.04,36.78,23.31,7.10,5.08,4.16
8356,38,Oregon,Pac-10,,2006,7,6,0,7.07,-1.13,5.94,33.86,22.73,5.40,5.27,4.37
8357,39,South Florida,Big East,,2006,9,4,0,0.12,5.83,5.94,23.49,15.27,6.94,3.87,3.29
8358,40,Arizona,Pac-10,,2006,6,6,0,-2.33,8.17,5.84,21.01,13.74,4.77,2.92,3.81
8359,41,Washington State,Pac-10,,2006,6,6,0,3.28,2.53,5.81,28.54,19.55,6.29,4.05,3.60
8360,42,Alabama,SEC (West),,2006,6,7,0,1.05,4.59,5.64,26.51,14.96,6.24,3.63,3.81
8361,43,Houston,CUSA (West),,2006,10,4,0,7.87,-2.47,5.40,30.82,23.77,7.22,4.38,4.65
8362,44,Cincinnati,Big East,,2006,8,5,0,0.42,4.87,5.29,24.00,16.53,6.89,3.58,3.77
8363,45,Pitt,Big East,,2006,6,6,0,4.83,-0.26,4.57,33.43,21.50,7.91,4.02,4.50
8364,46,Texas Tech,Big 12 (South),,2006,8,5,0,5.79,-1.59,4.20,33.41,21.95,6.04,4.74,4.11
8365,47,Southern Mississippi,CUSA (East),,2006,9,5,0,-0.16,3.82,3.65,25.17,19.17,5.20,4.11,4.29
8366,48,Nevada,WAC,,2006,8,5,0,0.45,3.00,3.45,26.93,20.01,5.16,3.95,4.39
8367,49,Utah,MWC,,2006,8,5,0,2.18,1.14,3.32,28.33,20.51,5.87,3.90,3.60
8368,50,Miami (FL),ACC (Coastal),,2006,7,6,0,-3.31,6.33,3.02,20.81,14.83,6.10,3.50,2.59
8369,51,Washington,Pac-10,,2006,5,7,0,3.59,-0.78,2.81,27.06,21.81,5.32,4.10,3.89
8370,52,Maryland,ACC (Atlantic),,2006,9,4,0,2.95,-0.24,2.70,24.31,21.76,6.05,4.10,4.71
8371,53,Tulsa,CUSA (West),,2006,8,5,0,0.60,2.04,2.64,24.91,20.17,6.50,3.90,4.85
8372,54,Navy,Ind,,2006,9,4,0,3.23,-0.65,2.58,26.31,22.55,5.11,5.14,4.29
8373,55,Central Michigan,MAC (West),,2006,10,4,0,4.53,-2.17,2.35,26.27,25.50,6.00,3.85,4.35
8374,56,Iowa,Big Ten,,2006,6,7,0,0.31,1.54,1.86,24.69,19.01,6.01,4.40,3.63
8375,57,Minnesota,Big Ten,,2006,6,7,0,2.65,-1.20,1.45,30.11,24.68,6.68,4.29,4.36
8376,58,Vanderbilt,SEC (East),,2006,4,8,0,1.27,-0.10,1.17,24.69,21.07,6.36,4.73,4.34
8377,59,Kansas,Big 12 (North),,2006,6,6,0,4.66,-4.13,0.53,29.35,24.79,5.35,4.68,3.64
8378,60,Kansas State,Big 12 (North),,2006,7,6,0,-0.75,0.68,-0.07,23.68,20.18,4.99,4.11,4.07
8379,61,Wyoming,MWC,,2006,6,6,0,-0.68,0.27,-0.41,22.89,22.44,4.70,3.48,3.65
8380,62,San Jose State,WAC,,2006,9,4,0,-1.09,0.60,-0.49,20.43,22.30,6.20,4.06,4.60
8381,63,East Carolina,CUSA (East),,2006,7,6,0,-1.84,1.24,-0.60,21.31,20.49,5.57,3.02,3.95
8382,64,Purdue,Big Ten,,2006,8,6,0,2.14,-2.75,-0.61,25.03,25.42,6.00,4.10,5.09
8383,65,Ole Miss,SEC (West),,2006,4,8,0,-3.89,2.15,-1.74,19.61,19.28,4.91,3.66,4.20
8384,66,Middle Tennessee State,Sun Belt,,2006,7,6,0,-2.79,0.92,-1.87,21.37,26.35,5.03,3.22,4.01
8385,67,Syracuse,Big East,,2006,4,8,0,-3.16,1.08,-2.08,21.41,20.97,5.36,3.38,4.46
8386,68,Northern Illinois,MAC (West),,2006,7,6,0,-0.18,-2.16,-2.33,22.17,24.58,5.17,4.34,4.39
8387,69,Virginia,ACC (Coastal),,2006,5,7,0,-7.73,5.23,-2.50,17.17,17.32,4.52,3.53,3.66
8388,70,Mississippi State,SEC (West),,2006,3,9,0,-2.20,-0.44,-2.64,22.14,21.95,5.54,2.90,3.30
8389,71,Western Michigan,MAC (West),,2006,8,5,0,-1.88,-0.88,-2.77,20.12,23.70,4.29,3.21,3.44
8390,72,Air Force,MWC,,2006,4,8,0,0.35,-3.29,-2.94,25.08,23.60,7.11,4.12,4.47
8391,73,Connecticut,Big East,,2006,4,8,0,-0.79,-2.22,-3.02,23.86,23.96,4.28,4.60,4.37
8392,74,Michigan State,Big Ten,,2006,4,8,0,2.56,-5.71,-3.14,25.76,26.78,5.27,4.02,3.76
8393,75,Troy,Sun Belt,,2006,8,5,0,-2.00,-1.44,-3.44,19.88,26.75,4.58,3.41,4.26
8394,76,Indiana,Big Ten,,2006,5,7,0,1.68,-5.22,-3.53,24.00,31.18,4.99,3.56,4.63
8395,77,New Mexico,MWC,,2006,6,7,0,-1.48,-2.27,-3.75,21.13,23.79,5.41,3.09,4.17
8396,78,Rice,CUSA (West),,2006,7,6,0,3.99,-7.87,-3.89,26.61,33.06,5.15,3.80,5.91
8397,79,North Carolina State,ACC (Atlantic),,2006,3,9,0,-2.99,-1.12,-4.11,19.91,22.00,4.81,3.98,4.04
8398,80,Baylor,Big 12 (South),,2006,4,8,0,1.49,-6.11,-4.62,26.27,29.18,5.37,2.29,4.77
8399,81,Ohio,MAC (East),,2006,9,5,0,-6.44,1.55,-4.89,16.72,21.57,3.96,3.60,4.56
8400,82,Marshall,CUSA (East),,2006,5,7,0,0.78,-5.77,-4.98,24.17,29.40,6.24,4.67,4.67
8401,83,SMU,CUSA (West),,2006,6,6,0,-1.42,-3.71,-5.13,23.19,26.84,5.93,3.01,3.79
8402,84,Ball State,MAC (West),,2006,5,7,0,1.15,-6.66,-5.52,22.95,29.51,6.62,2.56,5.64
8403,85,Fresno State,WAC,,2006,4,8,0,-1.55,-4.21,-5.76,21.33,25.97,4.24,4.57,4.35
8404,86,Illinois,Big Ten,,2006,2,10,0,-1.10,-4.78,-5.87,21.78,26.51,4.65,5.24,3.38
8405,87,Colorado,Big 12 (North),,2006,2,10,0,-6.70,0.52,-6.18,17.71,19.14,4.68,4.53,3.49
8406,88,Louisiana-Monroe,Sun Belt,,2006,4,8,0,-3.11,-3.17,-6.28,19.14,26.14,5.99,3.83,4.76
8407,89,New Mexico State,WAC,,2006,4,8,0,4.03,-10.33,-6.30,25.74,32.62,5.96,2.19,5.04
8408,90,UCF,CUSA (East),,2006,4,8,0,-3.84,-3.32,-7.16,18.30,28.06,6.12,3.38,4.80
8409,91,UAB,CUSA (East),,2006,3,9,0,-5.61,-1.66,-7.28,17.60,24.26,6.08,3.25,4.86
8410,92,Northwestern,Big Ten,,2006,4,8,0,-5.25,-2.14,-7.39,18.20,26.25,5.18,4.11,4.39
8411,93,Colorado State,MWC,,2006,4,8,0,-6.08,-1.35,-7.43,17.29,22.43,5.87,2.37,4.38
8412,94,North Carolina,ACC (Coastal),,2006,3,9,0,-0.83,-6.71,-7.54,22.22,29.83,5.45,4.06,4.59
8413,95,Louisiana,Sun Belt,,2006,6,6,0,-4.13,-3.59,-7.72,18.26,29.69,4.27,4.24,4.48
8414,96,UTEP,CUSA (West),,2006,5,7,0,0.79,-8.57,-7.78,23.75,31.24,6.82,1.71,4.67
8415,97,Florida Atlantic,Sun Belt,,2006,5,7,0,-9.16,0.49,-8.67,12.94,28.11,4.94,2.61,5.21
8416,98,Stanford,Pac-10,,2006,1,11,0,-8.92,0.18,-8.73,15.67,25.76,5.12,2.42,4.60
8417,99,Akron,MAC (East),,2006,5,7,0,-5.11,-4.59,-9.70,17.45,27.91,5.77,2.36,4.06
8418,100,Iowa State,Big 12 (North),,2006,4,8,0,-3.02,-6.89,-9.91,20.36,28.07,5.79,3.26,4.52
8419,101,Tulane,CUSA (West),,2006,4,8,0,-3.85,-6.06,-9.91,18.70,31.68,5.69,2.75,4.53
8420,102,Memphis,CUSA (East),,2006,2,10,0,-0.43,-9.91,-10.33,22.52,32.06,5.68,3.07,4.99
8421,103,Kent State,MAC (East),,2006,6,6,0,-9.80,-0.67,-10.47,12.44,25.05,5.58,3.09,4.73
8422,104,Toledo,MAC (West),,2006,5,7,0,-3.93,-7.06,-10.99,19.46,30.93,3.61,3.49,4.51
8423,105,San Diego State,MWC,,2006,3,9,0,-8.75,-2.27,-11.03,14.86,26.93,4.88,3.28,5.09
8424,106,Arkansas State,Sun Belt,,2006,6,6,0,-9.26,-1.87,-11.13,12.16,27.86,4.21,3.57,5.16
8425,107,Army,Ind,,2006,3,9,0,-7.39,-3.98,-11.37,17.62,28.70,3.86,3.21,5.04
8426,108,Idaho,WAC,,2006,4,8,0,-7.88,-3.50,-11.37,13.87,33.40,4.77,3.06,5.09
8427,109,Nevada-Las Vegas,MWC,,2006,2,10,0,-4.65,-7.49,-12.14,20.30,30.51,4.80,2.94,4.47
8428,110,Miami (OH),MAC (East),,2006,2,10,0,-6.53,-7.32,-13.85,15.94,29.48,4.99,2.13,5.43
8429,111,Bowling Green State,MAC (East),,2006,4,8,0,-4.97,-9.90,-14.87,16.02,33.61,4.64,3.63,5.13
8430,112,Duke,ACC (Coastal),,2006,0,12,0,-5.01,-9.97,-14.98,19.01,33.54,5.19,3.19,4.74
8431,113,Louisiana Tech,WAC,,2006,3,10,0,-4.78,-10.62,-15.40,17.17,41.15,5.10,3.72,5.81
8432,114,North Texas,Sun Belt,,2006,3,9,0,-11.66,-4.40,-16.06,9.17,29.64,3.85,2.84,4.54
8433,115,Utah State,WAC,,2006,1,11,0,-12.17,-4.35,-16.52,10.07,34.66,4.19,2.88,5.00
8434,116,Buffalo,MAC (East),,2006,2,10,0,-5.46,-11.43,-16.89,17.24,39.21,4.81,2.25,5.49
8435,117,Eastern Michigan,MAC (West),,2006,1,11,0,-11.81,-5.79,-17.60,10.90,30.07,3.82,2.95,5.07
8436,118,Temple,Ind,,2006,1,11,0,-12.43,-5.47,-17.90,10.91,40.67,4.86,1.70,5.87
8437,119,Florida International,Sun Belt,,2006,0,12,0,-13.60,-5.63,-19.23,8.63,31.04,3.77,1.98,4.12
8438,1,West Virginia,Big East,6,2007,11,2,0,9.51,9.58,19.09,43.48,15.08,7.37,5.52,3.96
8439,2,LSU,SEC (West),1,2007,12,2,0,10.50,7.92,18.41,44.49,16.99,6.94,4.58,3.75
8440,3,USC,Pac-10,3,2007,11,2,0,5.53,12.57,18.10,36.34,11.96,6.28,4.94,2.74
8441,4,Florida,SEC (East),13,2007,9,4,0,15.18,2.88,18.06,48.84,21.75,9.28,4.85,3.63
8442,5,Oregon,Pac-10,23,2007,9,4,0,11.59,6.23,17.82,44.07,18.63,6.58,5.41,3.71
8443,6,Georgia,SEC (East),2,2007,11,2,0,8.10,9.10,17.20,36.98,15.63,6.63,4.02,3.81
8444,7,Missouri,Big 12 (North),4,2007,12,2,0,11.56,5.21,16.77,43.05,18.00,6.92,4.15,4.02
8445,8,Oklahoma,Big 12 (South),8,2007,11,3,0,7.39,8.48,15.87,44.01,15.74,8.09,4.15,3.88
8446,9,Ohio State,Big Ten,5,2007,11,2,0,0.11,14.73,14.84,31.76,11.33,6.82,3.85,2.93
8447,10,Kansas,Big 12 (North),7,2007,12,1,0,3.73,10.72,14.45,41.08,14.85,6.70,4.03,3.74
8448,11,Virginia Tech,ACC (Coastal),9,2007,11,3,0,2.42,11.80,14.22,31.66,14.40,6.61,3.04,3.73
8449,12,Arizona State,Pac-10,16,2007,10,3,0,6.73,6.94,13.67,37.05,17.94,7.54,3.29,3.87
8450,13,Cincinnati,Big East,17,2007,10,3,0,6.69,6.71,13.40,38.29,18.11,7.43,3.32,3.98
8451,14,South Florida,Big East,,2007,9,4,0,7.42,4.95,12.37,38.75,20.24,6.66,3.76,4.45
8452,15,Auburn,SEC (West),15,2007,9,4,0,-0.30,12.17,11.87,28.07,11.85,6.06,3.43,4.06
8453,16,Tennessee,SEC (East),12,2007,10,4,0,8.03,3.65,11.68,37.29,22.72,6.62,3.85,4.42
8454,17,Clemson,ACC (Atlantic),21,2007,9,4,0,4.92,6.48,11.40,36.22,19.67,6.35,3.58,4.56
8455,18,Brigham Young,MWC,14,2007,11,2,0,4.50,6.61,11.11,32.37,19.14,7.19,3.47,3.75
8456,19,Texas,Big 12 (South),10,2007,10,3,0,7.77,3.22,10.99,38.82,21.30,6.78,4.60,3.51
8457,20,Oregon State,Pac-10,25,2007,9,4,0,2.97,6.96,9.93,33.79,18.38,5.55,4.20,2.35
8458,21,Boston College,ACC (Atlantic),10,2007,11,3,0,5.05,4.70,9.75,31.42,21.41,6.40,2.81,3.64
8459,22,Kentucky,SEC (East),,2007,8,5,0,10.17,-0.73,9.43,39.93,25.39,6.60,3.69,5.17
8460,23,Penn State,Big Ten,,2007,9,4,0,2.39,6.70,9.09,33.13,19.01,5.97,4.28,3.60
8461,24,Arkansas,SEC (West),,2007,8,5,0,7.99,0.92,8.91,39.95,24.45,6.46,5.28,4.90
8462,25,California,Pac-10,,2007,7,6,0,5.85,2.60,8.46,34.50,22.16,6.51,5.01,4.16
8463,26,Texas Tech,Big 12 (South),22,2007,9,4,0,6.61,1.68,8.28,40.66,23.73,6.87,2.53,4.62
8464,27,Alabama,SEC (West),,2007,7,6,0,3.18,4.91,8.09,31.75,20.04,5.76,3.56,3.94
8465,28,Illinois,Big Ten,20,2007,9,4,0,3.23,4.84,8.07,30.93,20.92,6.03,5.23,4.50
8466,29,UCLA,Pac-10,,2007,6,7,0,0.28,7.69,7.97,29.41,17.42,6.06,3.98,3.26
8467,30,Michigan,Big Ten,18,2007,9,4,0,0.78,7.13,7.91,28.97,18.48,6.02,3.46,4.44
8468,31,Utah,MWC,,2007,9,4,0,-3.13,10.51,7.37,27.59,15.84,5.70,3.63,4.49
8469,32,South Carolina,SEC (East),,2007,6,6,0,1.53,5.62,7.15,29.67,18.39,6.63,3.13,5.27
8470,33,Connecticut,Big East,,2007,9,4,0,-0.93,8.00,7.07,28.47,18.51,6.16,3.28,5.64
8471,34,Wake Forest,ACC (Atlantic),,2007,9,4,0,2.53,4.54,7.07,30.25,21.79,5.89,2.65,4.32
8472,35,Rutgers,Big East,,2007,8,5,0,2.52,4.22,6.75,33.84,21.11,7.79,3.89,5.02
8473,36,Michigan State,Big Ten,,2007,7,6,0,8.70,-2.01,6.69,36.51,27.22,6.84,4.12,4.66
8474,37,Oklahoma State,Big 12 (South),,2007,7,6,0,7.14,-0.47,6.67,36.95,23.82,7.61,4.91,4.75
8475,38,Hawaii,WAC,19,2007,12,1,0,7.95,-1.59,6.36,39.89,28.70,7.37,2.24,4.50
8476,39,Boise State,WAC,,2007,10,3,0,3.99,2.32,6.31,38.77,24.44,6.76,3.66,4.82
8477,40,UCF,CUSA (East),,2007,10,4,0,3.91,2.22,6.13,32.69,26.05,6.10,3.85,4.43
8478,41,Arizona,Pac-10,,2007,5,7,0,5.59,0.45,6.04,33.80,23.07,6.62,3.11,3.79
8479,42,Virginia,ACC (Coastal),,2007,9,4,0,0.83,5.06,5.89,28.53,20.47,5.55,3.11,4.31
8480,43,Troy,Sun Belt,,2007,8,4,0,3.56,2.01,5.58,32.06,24.31,5.32,3.79,5.45
8481,44,Texas A&M,Big 12 (South),,2007,7,6,0,2.25,3.31,5.56,30.82,20.92,5.65,4.36,4.72
8482,45,Air Force,MWC,,2007,9,4,0,2.59,2.77,5.36,30.44,23.27,6.67,4.76,4.42
8483,46,Wisconsin,Big Ten,24,2007,9,4,0,3.06,2.25,5.31,31.38,23.67,7.07,3.97,4.70
8484,47,Florida State,ACC (Atlantic),,2007,7,6,0,-0.72,5.74,5.02,27.14,20.17,6.30,3.29,4.34
8485,48,Louisville,Big East,,2007,6,6,0,9.24,-4.22,5.02,39.36,29.39,8.29,3.50,5.41
8486,49,Mississippi State,SEC (West),,2007,8,5,0,-1.97,6.81,4.84,25.12,19.80,5.25,2.93,4.45
8487,50,Texas Christian,MWC,,2007,8,5,0,-1.21,5.66,4.45,27.25,19.35,5.71,3.21,3.59
8488,51,Washington,Pac-10,,2007,4,9,0,6.68,-2.27,4.41,35.59,25.70,6.27,5.26,5.38
8489,52,Maryland,ACC (Atlantic),,2007,6,7,0,0.29,4.02,4.31,27.90,20.67,7.19,3.07,4.93
8490,53,Purdue,Big Ten,,2007,8,5,0,4.44,-0.20,4.24,32.69,26.45,5.70,3.38,4.78
8491,54,Georgia Tech,ACC (Coastal),,2007,7,6,0,0.34,3.59,3.94,29.53,22.19,6.11,4.23,4.48
8492,55,Kansas State,Big 12 (North),,2007,5,7,0,6.48,-2.85,3.63,37.82,28.54,6.01,3.99,4.32
8493,56,Vanderbilt,SEC (East),,2007,5,7,0,-1.98,5.06,3.09,25.72,20.44,5.59,3.14,4.50
8494,57,Fresno State,WAC,,2007,9,4,0,3.91,-1.16,2.75,30.65,26.84,6.65,4.06,5.83
8495,58,Colorado,Big 12 (North),,2007,6,7,0,2.28,0.37,2.65,31.23,24.55,5.81,3.52,4.67
8496,59,New Mexico,MWC,,2007,9,4,0,-4.70,7.19,2.49,23.85,20.16,6.14,2.79,4.14
8497,60,Washington State,Pac-10,,2007,5,7,0,1.11,0.56,1.66,30.37,27.66,6.83,3.77,4.01
8498,61,Pitt,Big East,,2007,5,7,0,-2.94,4.58,1.64,24.10,20.10,5.49,2.75,3.90
8499,62,Nebraska,Big 12 (North),,2007,5,7,0,6.87,-5.39,1.48,38.17,32.01,7.39,3.95,5.52
8500,63,East Carolina,CUSA (East),,2007,8,5,0,4.00,-2.99,1.00,31.02,30.27,5.73,4.12,4.62
8501,64,Indiana,Big Ten,,2007,7,6,0,2.43,-2.09,0.34,31.48,28.61,5.73,3.44,4.48
8502,65,Tulsa,CUSA (West),,2007,10,4,0,7.32,-7.22,0.10,37.92,34.46,8.00,3.35,5.26
8503,66,Stanford,Pac-10,,2007,4,8,0,-2.73,1.63,-1.10,25.93,24.31,5.94,3.26,4.57
8504,67,Miami (FL),ACC (Coastal),,2007,5,7,0,-3.89,2.66,-1.23,24.03,26.21,6.02,3.22,4.47
8505,68,Ole Miss,SEC (West),,2007,3,9,0,-2.56,1.25,-1.31,24.87,24.41,6.15,3.89,5.21
8506,69,Houston,CUSA (West),,2007,8,5,0,0.12,-1.62,-1.50,30.28,29.55,6.88,3.93,4.54
8507,70,North Carolina,ACC (Coastal),,2007,4,8,0,-2.27,0.45,-1.82,24.44,24.63,6.94,2.42,4.58
8508,71,Southern Mississippi,CUSA (East),,2007,7,6,0,-3.52,1.43,-2.09,23.45,24.28,5.18,3.58,4.70
8509,72,Florida Atlantic,Sun Belt,,2007,8,5,0,1.51,-3.94,-2.43,28.02,32.61,6.52,2.31,5.33
8510,73,Ball State,MAC (West),,2007,7,6,0,0.50,-3.38,-2.88,27.40,28.82,6.43,2.84,5.72
8511,74,Navy,Ind,,2007,8,5,0,12.74,-15.64,-2.90,38.62,41.61,8.44,4.71,5.80
8512,75,North Carolina State,ACC (Atlantic),,2007,5,7,0,-2.92,-0.21,-3.13,23.44,27.01,5.19,2.61,5.34
8513,76,Iowa,Big Ten,,2007,6,6,0,-10.19,6.76,-3.43,17.88,19.10,4.96,2.66,4.05
8514,77,Wyoming,MWC,,2007,5,7,0,-5.24,1.73,-3.51,21.52,26.02,5.06,2.66,3.86
8515,78,Northwestern,Big Ten,,2007,6,6,0,-0.54,-3.16,-3.70,25.99,31.66,6.13,2.83,5.18
8516,79,Central Michigan,MAC (West),,2007,8,6,0,6.45,-10.45,-3.99,32.18,40.47,5.58,3.62,5.25
8517,80,Western Kentucky,Ind,,2007,7,5,0,-6.00,1.14,-4.86,25.62,26.32,5.69,3.78,5.20
